shipment_id,appointment_id,date,carrier_id,status,arrival_delay_mins,wait_time_mins,actual_unload_duration_mins,pallet_count
SHP-000987,APT-000987,2026-03-21,CAR-017,completed,8.6,10.6,64.2,19
SHP-000988,APT-000988,2026-03-21,CAR-010,completed,0,18.7,57.4,18
SHP-000989,APT-000989,2026-03-21,CAR-025,completed,6.3,20.5,39.3,18
SHP-000990,APT-000990,2026-03-21,CAR-011,completed,6.9,17.0,91.0,47
SHP-000991,APT-000991,2026-03-21,CAR-010,completed,16.9,15.3,46.8,17
SHP-000992,APT-000992,2026-03-21,CAR-016,completed,1.3,7.6,50.5,25
SHP-000993,APT-000993,2026-03-21,CAR-027,no_show,0,0,0,51
SHP-000994,APT-000994,2026-03-21,CAR-021,completed,14.2,20.4,20.9,9
SHP-000995,APT-000995,2026-03-21,CAR-022,completed,14.1,19.7,27.2,3
SHP-000996,APT-000996,2026-03-21,CAR-020,completed,17.8,8.2,24.1,4
SHP-000997,APT-000997,2026-03-21,CAR-016,completed,0,21.6,86.9,28
SHP-000998,APT-000998,2026-03-21,CAR-008,completed,10.2,22.8,34.3,8
SHP-000999,APT-000999,2026-03-21,CAR-005,no_show,0,0,0,18
SHP-001000,APT-001000,2026-03-22,CAR-013,completed,14.0,7.6,34.4,4
SHP-001001,APT-001001,2026-03-22,CAR-015,completed,0,13.2,41.2,18
SHP-001002,APT-001002,2026-03-22,CAR-030,completed,33.8,25.4,89.8,29
SHP-001003,APT-001003,2026-03-22,CAR-015,completed,31.9,11.8,37.8,22
SHP-001004,APT-001004,2026-03-23,CAR-016,completed,21.3,15.3,22.4,7
SHP-001005,APT-001005,2026-03-23,CAR-023,no_show,0,0,0,8
SHP-001006,APT-001006,2026-03-23,CAR-004,completed,1.8,13.4,77.1,43
SHP-001007,APT-001007,2026-03-23,CAR-024,completed,0,4.3,23.9,3
SHP-001008,APT-001008,2026-03-23,CAR-016,completed,8.4,9.0,59.5,29
SHP-001009,APT-001009,2026-03-23,CAR-026,completed,38.5,21.8,94.6,37
SHP-001010,APT-001010,2026-03-23,CAR-021,no_show,0,0,0,23
SHP-001011,APT-001011,2026-03-23,CAR-025,completed,31.4,19.7,62.1,22
SHP-001012,APT-001012,2026-03-23,CAR-010,completed,26.3,24.3,65.3,26
SHP-001013,APT-001013,2026-03-23,CAR-014,completed,0,15.3,102.2,40
SHP-001014,APT-001014,2026-03-23,CAR-019,completed,0,16.2,63.5,30
SHP-001015,APT-001015,2026-03-23,CAR-003,completed,8.3,6.6,73.1,37
SHP-001016,APT-001016,2026-03-23,CAR-009,completed,0,10.7,38.2,11
SHP-001017,APT-001017,2026-03-23,CAR-023,completed,51.6,21.1,63.6,40
SHP-001018,APT-001018,2026-03-23,CAR-019,completed,2.1,4.9,72.3,46
SHP-001019,APT-001019,2026-03-23,CAR-022,completed,11.3,21.1,107.6,52
SHP-001020,APT-001020,2026-03-23,CAR-022,completed,11.6,9.5,57.2,20
SHP-001021,APT-001021,2026-03-23,CAR-018,completed,4.2,5.5,37.4,12
SHP-001022,APT-001022,2026-03-23,CAR-028,completed,0,13.5,73.0,27
SHP-001023,APT-001023,2026-03-23,CAR-028,completed,17.5,8.8,102.4,38
SHP-001024,APT-001024,2026-03-23,CAR-027,completed,107.5,28.0,64.7,39
SHP-001025,APT-001025,2026-03-23,CAR-015,completed,0,13.9,100.3,49
SHP-001026,APT-001026,2026-03-23,CAR-025,completed,16.5,9.0,92.0,34
SHP-001027,APT-001027,2026-03-23,CAR-023,no_show,0,0,0,22
SHP-001028,APT-001028,2026-03-24,CAR-021,completed,0,6.7,35.0,6
SHP-001029,APT-001029,2026-03-24,CAR-011,completed,0,11.4,66.6,36
SHP-001030,APT-001030,2026-03-24,CAR-009,completed,17.2,22.0,47.2,11
SHP-001031,APT-001031,2026-03-24,CAR-025,completed,33.7,22.8,47.0,20
SHP-001032,APT-001032,2026-03-24,CAR-029,completed,0.6,3.2,35.5,5
SHP-001033,APT-001033,2026-03-24,CAR-023,completed,103.8,41.7,50.4,20
SHP-001034,APT-001034,2026-03-24,CAR-026,completed,4.0,6.3,43.8,11
SHP-001035,APT-001035,2026-03-24,CAR-019,completed,0,7.0,43.8,8
SHP-001036,APT-001036,2026-03-24,CAR-023,completed,26.8,10.2,21.7,10
SHP-001037,APT-001037,2026-03-24,CAR-027,no_show,0,0,0,16
SHP-001038,APT-001038,2026-03-24,CAR-030,completed,16.4,20.8,65.3,24
SHP-001039,APT-001039,2026-03-24,CAR-029,completed,54.0,15.6,32.5,23
SHP-001040,APT-001040,2026-03-24,CAR-019,completed,0.9,5.4,71.1,39
SHP-001041,APT-001041,2026-03-24,CAR-001,completed,1.8,5.6,114.4,34
SHP-001042,APT-001042,2026-03-24,CAR-026,completed,44.6,14.9,62.8,36
SHP-001043,APT-001043,2026-03-24,CAR-019,completed,12.5,19.5,45.6,16
SHP-001044,APT-001044,2026-03-24,CAR-030,completed,0.9,9.1,38.9,10
SHP-001045,APT-001045,2026-03-24,CAR-002,completed,0,8.8,25.6,3
SHP-001046,APT-001046,2026-03-24,CAR-012,completed,24.7,26.5,51.9,19
SHP-001047,APT-001047,2026-03-24,CAR-023,completed,0,6.4,33.1,5
SHP-001048,APT-001048,2026-03-24,CAR-025,no_show,0,0,0,7
SHP-001049,APT-001049,2026-03-25,CAR-022,completed,1.1,15.5,36.2,12
SHP-001050,APT-001050,2026-03-25,CAR-012,completed,0,20.6,89.0,48
SHP-001051,APT-001051,2026-03-25,CAR-006,completed,0,12.0,77.6,50
SHP-001052,APT-001052,2026-03-25,CAR-010,completed,4.6,5.3,34.1,20
SHP-001053,APT-001053,2026-03-25,CAR-027,completed,162.3,47.6,32.4,4
SHP-001054,APT-001054,2026-03-25,CAR-008,completed,21.5,12.4,36.3,6
SHP-001055,APT-001055,2026-03-25,CAR-005,completed,0,5.1,38.6,16
SHP-001056,APT-001056,2026-03-25,CAR-018,completed,16.0,15.0,60.6,20
SHP-001057,APT-001057,2026-03-25,CAR-007,completed,2.2,7.5,58.1,11
SHP-001058,APT-001058,2026-03-25,CAR-022,completed,3.7,11.6,53.2,18
SHP-001059,APT-001059,2026-03-25,CAR-019,completed,2.7,8.2,55.3,13
SHP-001060,APT-001060,2026-03-25,CAR-016,completed,0,14.0,38.8,5
SHP-001061,APT-001061,2026-03-25,CAR-017,completed,3.2,22.6,67.3,14
SHP-001062,APT-001062,2026-03-25,CAR-010,completed,5.0,13.7,61.9,20
SHP-001063,APT-001063,2026-03-25,CAR-029,completed,25.4,20.0,31.7,14
SHP-001064,APT-001064,2026-03-25,CAR-023,completed,25.8,7.8,84.1,46
SHP-001065,APT-001065,2026-03-25,CAR-003,completed,1.7,21.6,35.9,1
SHP-001066,APT-001066,2026-03-25,CAR-029,completed,12.8,16.8,44.2,6
SHP-001067,APT-001067,2026-03-25,CAR-002,completed,1.9,16.4,66.3,43
SHP-001068,APT-001068,2026-03-25,CAR-007,completed,1.7,9.5,32.3,7
SHP-001069,APT-001069,2026-03-25,CAR-002,completed,4.5,7.2,42.7,2
SHP-001070,APT-001070,2026-03-25,CAR-002,completed,0,11.5,69.8,37
SHP-001071,APT-001071,2026-03-25,CAR-002,completed,0,6.3,41.7,2
SHP-001072,APT-001072,2026-03-25,CAR-011,completed,0,21.7,75.6,21
SHP-001073,APT-001073,2026-03-26,CAR-004,completed,0,17.6,86.6,27
SHP-001074,APT-001074,2026-03-26,CAR-025,completed,35.4,21.5,54.9,16
SHP-001075,APT-001075,2026-03-26,CAR-030,completed,8.4,6.6,51.8,20
SHP-001076,APT-001076,2026-03-26,CAR-018,completed,0,2.5,90.7,30
SHP-001077,APT-001077,2026-03-26,CAR-009,completed,14.3,17.4,45.9,21
SHP-001078,APT-001078,2026-03-26,CAR-025,completed,5.5,18.3,30.6,9
SHP-001079,APT-001079,2026-03-26,CAR-021,completed,14.1,23.1,86.3,33
SHP-001080,APT-001080,2026-03-26,CAR-003,completed,7.2,12.8,87.2,40
SHP-001081,APT-001081,2026-03-26,CAR-012,completed,8.0,6.6,25.0,2
SHP-001082,APT-001082,2026-03-26,CAR-011,completed,30.8,9.0,88.2,31
SHP-001083,APT-001083,2026-03-26,CAR-010,completed,15.4,5.7,40.0,6
SHP-001084,APT-001084,2026-03-26,CAR-023,completed,124.1,35.4,22.6,1
SHP-001085,APT-001085,2026-03-26,CAR-015,completed,10.4,16.6,33.7,12
SHP-001086,APT-001086,2026-03-26,CAR-023,completed,98.5,21.8,28.1,5
SHP-001087,APT-001087,2026-03-26,CAR-011,completed,0,3.5,40.1,22
SHP-001088,APT-001088,2026-03-26,CAR-024,completed,24.5,17.2,53.8,39
SHP-001089,APT-001089,2026-03-26,CAR-020,completed,5.1,21.3,78.2,48
SHP-001090,APT-001090,2026-03-26,CAR-021,completed,5.7,14.3,45.5,15
SHP-001091,APT-001091,2026-03-26,CAR-026,completed,18.0,6.7,29.2,8
SHP-001092,APT-001092,2026-03-26,CAR-017,completed,9.6,13.3,42.7,5
SHP-001093,APT-001093,2026-03-26,CAR-027,completed,6.8,4.4,30.0,5
SHP-001094,APT-001094,2026-03-26,CAR-019,completed,23.6,7.1,29.9,6
SHP-001095,APT-001095,2026-03-26,CAR-004,completed,0.5,4.4,50.0,12
SHP-001096,APT-001096,2026-03-26,CAR-016,completed,5.2,19.2,38.7,3
SHP-001097,APT-001097,2026-03-27,CAR-024,completed,18.1,25.1,43.6,6
SHP-001098,APT-001098,2026-03-27,CAR-002,completed,4.0,13.2,58.4,17
SHP-001099,APT-001099,2026-03-27,CAR-003,completed,0,17.8,49.9,13
SHP-001100,APT-001100,2026-03-27,CAR-030,completed,0,7.7,38.2,5
SHP-001101,APT-001101,2026-03-27,CAR-026,completed,19.5,6.7,77.8,48
SHP-001102,APT-001102,2026-03-27,CAR-008,completed,5.1,13.5,28.1,6
SHP-001103,APT-001103,2026-03-27,CAR-019,completed,9.8,13.5,78.0,33
SHP-001104,APT-001104,2026-03-27,CAR-030,completed,0,14.6,38.8,18
SHP-001105,APT-001105,2026-03-27,CAR-011,completed,0,16.2,23.7,8
SHP-001106,APT-001106,2026-03-27,CAR-024,completed,14.1,24.0,77.5,36
SHP-001107,APT-001107,2026-03-27,CAR-022,completed,0,16.2,54.0,23
SHP-001108,APT-001108,2026-03-27,CAR-019,completed,0.5,18.1,23.5,9
SHP-001109,APT-001109,2026-03-27,CAR-023,no_show,0,0,0,38
SHP-001110,APT-001110,2026-03-27,CAR-015,completed,0,5.0,57.5,49
SHP-001111,APT-001111,2026-03-27,CAR-006,completed,0.3,4.8,69.4,29
SHP-001112,APT-001112,2026-03-27,CAR-022,completed,14.8,19.0,24.3,5
SHP-001113,APT-001113,2026-03-27,CAR-004,completed,0,10.8,79.0,49
SHP-001114,APT-001114,2026-03-27,CAR-018,completed,0,21.4,100.6,32
SHP-001115,APT-001115,2026-03-27,CAR-024,completed,5.1,9.9,34.0,7
SHP-001116,APT-001116,2026-03-27,CAR-012,completed,0,15.0,44.3,23
SHP-001117,APT-001117,2026-03-27,CAR-017,completed,4.5,20.3,46.3,15
SHP-001118,APT-001118,2026-03-27,CAR-012,completed,4.2,18.9,28.8,9
SHP-001119,APT-001119,2026-03-27,CAR-020,completed,5.2,13.2,19.3,3
SHP-001120,APT-001120,2026-03-27,CAR-012,completed,0,4.0,36.2,2
SHP-001121,APT-001121,2026-03-28,CAR-011,completed,0,13.2,92.9,39
SHP-001122,APT-001122,2026-03-28,CAR-017,completed,5.9,9.3,84.2,48
SHP-001123,APT-001123,2026-03-28,CAR-018,completed,7.9,6.4,64.9,51
SHP-001124,APT-001124,2026-03-28,CAR-028,completed,36.6,21.7,65.2,18
SHP-001125,APT-001125,2026-03-28,CAR-012,completed,3.7,3.1,72.6,52
SHP-001126,APT-001126,2026-03-28,CAR-029,completed,11.6,22.4,42.1,18
SHP-001127,APT-001127,2026-03-28,CAR-009,completed,16.0,10.5,47.1,16
SHP-001128,APT-001128,2026-03-28,CAR-015,completed,10.5,4.3,46.8,11
SHP-001129,APT-001129,2026-03-28,CAR-026,completed,29.1,16.5,56.1,13
SHP-001130,APT-001130,2026-03-28,CAR-016,completed,7.7,22.7,67.2,21
SHP-001131,APT-001131,2026-03-28,CAR-028,completed,38.9,28.7,94.8,42
SHP-001132,APT-001132,2026-03-28,CAR-017,completed,1.6,7.9,77.5,35
SHP-001133,APT-001133,2026-03-29,CAR-009,completed,0,10.3,58.1,20
SHP-001134,APT-001134,2026-03-29,CAR-025,completed,50.4,19.2,105.8,40
SHP-001135,APT-001135,2026-03-29,CAR-024,no_show,0,0,0,15
SHP-001136,APT-001136,2026-03-29,CAR-012,completed,0,9.3,42.1,2
SHP-001137,APT-001137,2026-03-29,CAR-025,completed,40.4,10.2,69.5,33
SHP-001138,APT-001138,2026-03-29,CAR-012,completed,25.1,21.1,37.9,10
SHP-001139,APT-001139,2026-03-29,CAR-014,completed,2.7,20.9,21.4,5
SHP-001140,APT-001140,2026-03-30,CAR-030,completed,66.7,33.3,45.5,3
SHP-001141,APT-001141,2026-03-30,CAR-027,completed,99.2,40.2,46.2,16
SHP-001142,APT-001142,2026-03-30,CAR-026,completed,23.9,9.3,108.7,33
SHP-001143,APT-001143,2026-03-30,CAR-009,completed,10.8,9.1,35.4,20
SHP-001144,APT-001144,2026-03-30,CAR-005,completed,0,5.5,34.4,9
SHP-001145,APT-001145,2026-03-30,CAR-007,completed,0,15.3,31.8,7
SHP-001146,APT-001146,2026-03-30,CAR-015,completed,0,7.4,57.0,24
SHP-001147,APT-001147,2026-03-30,CAR-008,completed,0,21.0,57.9,15
SHP-001148,APT-001148,2026-03-30,CAR-011,completed,34.7,20.6,33.2,1
SHP-001149,APT-001149,2026-03-30,CAR-010,completed,5.1,18.6,74.0,35
SHP-001150,APT-001150,2026-03-30,CAR-016,completed,18.1,16.5,108.8,39
SHP-001151,APT-001151,2026-03-30,CAR-012,completed,0,6.3,77.7,31
SHP-001152,APT-001152,2026-03-30,CAR-001,completed,0.4,7.0,105.2,51
SHP-001153,APT-001153,2026-03-30,CAR-002,completed,0,9.4,61.1,13
SHP-001154,APT-001154,2026-03-30,CAR-009,completed,3.8,3.4,36.1,2
SHP-001155,APT-001155,2026-03-30,CAR-013,completed,26.3,12.7,29.1,2
SHP-001156,APT-001156,2026-03-30,CAR-026,no_show,0,0,0,13
SHP-001157,APT-001157,2026-03-30,CAR-014,completed,0,5.1,42.5,2
SHP-001158,APT-001158,2026-03-30,CAR-022,completed,0.4,14.1,33.0,1
SHP-001159,APT-001159,2026-03-30,CAR-002,completed,6.3,21.7,49.5,15
SHP-001160,APT-001160,2026-03-30,CAR-023,completed,46.2,13.2,29.8,5
SHP-001161,APT-001161,2026-03-30,CAR-013,completed,0,2.3,89.1,30
SHP-001162,APT-001162,2026-03-31,CAR-028,completed,27.4,24.5,17.9,5
SHP-001163,APT-001163,2026-03-31,CAR-018,completed,11.7,17.9,91.2,47
SHP-001164,APT-001164,2026-03-31,CAR-022,completed,7.3,20.8,79.9,41
SHP-001165,APT-001165,2026-03-31,CAR-008,completed,20.4,11.8,107.5,35
SHP-001166,APT-001166,2026-03-31,CAR-022,completed,4.1,22.6,74.2,40
SHP-001167,APT-001167,2026-03-31,CAR-026,completed,23.7,12.1,46.8,6
SHP-001168,APT-001168,2026-03-31,CAR-012,completed,20.3,10.0,58.9,22
SHP-001169,APT-001169,2026-03-31,CAR-007,completed,0,3.4,57.2,26
SHP-001170,APT-001170,2026-03-31,CAR-029,completed,62.2,29.3,24.6,8
SHP-001171,APT-001171,2026-03-31,CAR-013,completed,17.1,20.3,33.8,21
SHP-001172,APT-001172,2026-03-31,CAR-013,completed,18.3,12.0,28.1,7
SHP-001173,APT-001173,2026-03-31,CAR-026,completed,7.5,15.1,69.9,44
SHP-001174,APT-001174,2026-03-31,CAR-028,no_show,0,0,0,48
SHP-001175,APT-001175,2026-03-31,CAR-020,completed,1.0,12.0,86.0,46
SHP-001176,APT-001176,2026-03-31,CAR-018,completed,9.5,15.9,94.9,37
SHP-001177,APT-001177,2026-03-31,CAR-013,completed,11.1,17.3,34.7,8
SHP-001178,APT-001178,2026-03-31,CAR-004,completed,0.0,14.4,36.5,6
SHP-001179,APT-001179,2026-03-31,CAR-023,completed,39.7,17.1,67.7,15
SHP-001180,APT-001180,2026-03-31,CAR-009,completed,8.3,13.9,85.1,47
SHP-001181,APT-001181,2026-03-31,CAR-016,completed,0.0,7.0,88.3,51
SHP-001182,APT-001182,2026-03-31,CAR-016,completed,0,21.3,33.4,3
SHP-001183,APT-001183,2026-03-31,CAR-003,completed,4.7,21.1,37.0,10
SHP-001184,APT-001184,2026-03-31,CAR-004,completed,6.3,10.4,80.9,33
SHP-001185,APT-001185,2026-03-31,CAR-002,completed,2.0,12.5,81.0,40
SHP-001186,APT-001186,2026-03-31,CAR-011,completed,0,4.6,23.9,9
SHP-001187,APT-001187,2026-03-31,CAR-029,no_show,0,0,0,38
SHP-001188,APT-001188,2026-03-31,CAR-016,completed,0.3,19.1,100.4,29
SHP-001189,APT-001189,2026-03-31,CAR-026,completed,22.6,17.0,17.9,6
SHP-001190,APT-001190,2026-04-01,CAR-024,completed,10.5,12.9,26.2,1
SHP-001191,APT-001191,2026-04-01,CAR-018,completed,3.8,13.0,40.0,2
SHP-001192,APT-001192,2026-04-01,CAR-009,completed,5.4,13.1,42.0,17
SHP-001193,APT-001193,2026-04-01,CAR-026,no_show,0,0,0,51
SHP-001194,APT-001194,2026-04-01,CAR-016,completed,0,14.3,66.4,23
SHP-001195,APT-001195,2026-04-01,CAR-005,completed,4.4,9.7,62.6,37
SHP-001196,APT-001196,2026-04-01,CAR-009,completed,6.8,23.3,77.0,39
SHP-001197,APT-001197,2026-04-01,CAR-006,completed,4.4,16.0,54.7,21
SHP-001198,APT-001198,2026-04-01,CAR-006,completed,0,22.0,74.2,26
SHP-001199,APT-001199,2026-04-01,CAR-023,completed,125.9,38.7,36.2,26
SHP-001200,APT-001200,2026-04-01,CAR-009,completed,4.0,10.1,34.8,4
SHP-001201,APT-001201,2026-04-01,CAR-020,completed,11.9,20.2,56.2,14
SHP-001202,APT-001202,2026-04-01,CAR-005,completed,0,14.7,94.0,33
SHP-001203,APT-001203,2026-04-01,CAR-004,completed,0,14.4,80.5,36
SHP-001204,APT-001204,2026-04-01,CAR-004,completed,0,6.8,35.5,10
SHP-001205,APT-001205,2026-04-01,CAR-011,completed,19.4,17.0,75.1,21
SHP-001206,APT-001206,2026-04-01,CAR-018,completed,11.4,17.6,44.2,13
SHP-001207,APT-001207,2026-04-01,CAR-028,completed,0,10.4,43.1,1
SHP-001208,APT-001208,2026-04-01,CAR-010,completed,4.2,11.9,40.4,6
SHP-001209,APT-001209,2026-04-01,CAR-016,completed,28.8,22.1,95.9,39
SHP-001210,APT-001210,2026-04-01,CAR-020,completed,0,14.0,42.9,12
SHP-001211,APT-001211,2026-04-01,CAR-021,completed,10.1,14.3,63.4,29
SHP-001212,APT-001212,2026-04-01,CAR-001,completed,0,10.7,37.3,1
SHP-001213,APT-001213,2026-04-01,CAR-015,completed,18.9,19.9,72.6,45
SHP-001214,APT-001214,2026-04-01,CAR-004,completed,0.9,19.6,38.8,2
SHP-001215,APT-001215,2026-04-02,CAR-015,completed,25.2,14.5,34.5,7
SHP-001216,APT-001216,2026-04-02,CAR-017,completed,4.4,19.6,27.2,1
SHP-001217,APT-001217,2026-04-02,CAR-004,completed,6.2,20.4,67.2,41
SHP-001218,APT-001218,2026-04-02,CAR-029,completed,15.0,18.1,63.1,17
SHP-001219,APT-001219,2026-04-02,CAR-003,completed,0,16.8,23.2,10
SHP-001220,APT-001220,2026-04-02,CAR-019,no_show,0,0,0,10
SHP-001221,APT-001221,2026-04-02,CAR-028,completed,21.1,24.4,67.1,35
SHP-001222,APT-001222,2026-04-02,CAR-026,completed,15.0,10.3,63.8,49
SHP-001223,APT-001223,2026-04-02,CAR-017,completed,6.5,12.5,34.1,1
SHP-001224,APT-001224,2026-04-02,CAR-018,completed,0,6.7,83.3,44
SHP-001225,APT-001225,2026-04-02,CAR-024,completed,31.2,14.7,67.4,32
SHP-001226,APT-001226,2026-04-02,CAR-027,completed,79.4,34.7,60.6,13
SHP-001227,APT-001227,2026-04-02,CAR-008,completed,0,6.8,37.5,23
SHP-001228,APT-001228,2026-04-02,CAR-018,completed,0,16.4,63.7,25
SHP-001229,APT-001229,2026-04-02,CAR-029,completed,0,2.9,42.1,19
SHP-001230,APT-001230,2026-04-02,CAR-028,completed,64.2,28.5,61.0,25
SHP-001231,APT-001231,2026-04-02,CAR-005,completed,0,7.3,98.2,42
SHP-001232,APT-001232,2026-04-02,CAR-026,completed,3.1,11.4,42.3,12
SHP-001233,APT-001233,2026-04-02,CAR-024,completed,13.8,23.2,65.9,27
SHP-001234,APT-001234,2026-04-02,CAR-021,completed,19.6,15.4,89.7,31
SHP-001235,APT-001235,2026-04-02,CAR-029,completed,34.7,19.3,42.7,26
SHP-001236,APT-001236,2026-04-02,CAR-013,completed,19.3,10.2,36.2,3
SHP-001237,APT-001237,2026-04-02,CAR-005,completed,0,5.4,53.6,31
SHP-001238,APT-001238,2026-04-03,CAR-015,completed,10.3,23.3,46.0,16
SHP-001239,APT-001239,2026-04-03,CAR-029,completed,0,11.2,38.3,3
SHP-001240,APT-001240,2026-04-03,CAR-021,completed,0.4,8.5,54.1,21
SHP-001241,APT-001241,2026-04-03,CAR-003,completed,0.7,21.9,40.0,4
SHP-001242,APT-001242,2026-04-03,CAR-023,completed,48.7,20.7,36.6,2
SHP-001243,APT-001243,2026-04-03,CAR-004,completed,0,5.2,34.5,7
SHP-001244,APT-001244,2026-04-03,CAR-019,completed,0,14.3,39.4,22
SHP-001245,APT-001245,2026-04-03,CAR-001,completed,0,17.1,24.4,6
SHP-001246,APT-001246,2026-04-03,CAR-026,completed,26.8,17.6,30.3,1
SHP-001247,APT-001247,2026-04-03,CAR-027,no_show,0,0,0,4
SHP-001248,APT-001248,2026-04-03,CAR-019,completed,7.4,15.6,75.8,29
SHP-001249,APT-001249,2026-04-03,CAR-030,completed,0,2.1,48.7,14
SHP-001250,APT-001250,2026-04-03,CAR-019,completed,26.8,18.6,58.7,13
SHP-001251,APT-001251,2026-04-03,CAR-026,completed,46.8,14.9,60.1,18
SHP-001252,APT-001252,2026-04-03,CAR-022,completed,9.3,14.8,70.1,51
SHP-001253,APT-001253,2026-04-03,CAR-013,completed,3.6,6.0,50.3,14
SHP-001254,APT-001254,2026-04-03,CAR-018,completed,0,4.9,62.5,34
SHP-001255,APT-001255,2026-04-03,CAR-020,completed,14.2,12.4,45.1,12
SHP-001256,APT-001256,2026-04-03,CAR-027,completed,54.8,31.5,26.6,5
SHP-001257,APT-001257,2026-04-03,CAR-025,completed,1.5,21.8,112.4,39
SHP-001258,APT-001258,2026-04-03,CAR-009,completed,6.5,11.0,50.3,15
SHP-001259,APT-001259,2026-04-03,CAR-020,completed,0,21.5,47.8,19
SHP-001260,APT-001260,2026-04-03,CAR-025,completed,15.3,14.1,38.2,8
SHP-001261,APT-001261,2026-04-03,CAR-028,completed,1.4,18.7,41.4,12
SHP-001262,APT-001262,2026-04-03,CAR-007,completed,0,7.9,44.2,12
SHP-001263,APT-001263,2026-04-03,CAR-004,completed,5.8,9.3,91.1,51
SHP-001264,APT-001264,2026-04-03,CAR-023,completed,33.4,12.8,35.3,2
SHP-001265,APT-001265,2026-04-03,CAR-021,completed,15.1,13.7,74.0,25
SHP-001266,APT-001266,2026-04-04,CAR-017,completed,11.9,9.8,41.8,21
SHP-001267,APT-001267,2026-04-04,CAR-010,completed,10.7,17.2,76.2,12
SHP-001268,APT-001268,2026-04-04,CAR-011,completed,24.9,18.3,69.2,18
SHP-001269,APT-001269,2026-04-04,CAR-024,completed,30.1,19.7,22.3,8
SHP-001270,APT-001270,2026-04-04,CAR-027,completed,83.0,35.4,66.6,13
SHP-001271,APT-001271,2026-04-04,CAR-005,completed,0,5.9,93.8,31
SHP-001272,APT-001272,2026-04-04,CAR-004,completed,6.6,12.0,29.1,6
SHP-001273,APT-001273,2026-04-04,CAR-012,completed,12.1,17.6,55.4,32
SHP-001274,APT-001274,2026-04-04,CAR-022,completed,5.8,7.9,63.9,32
SHP-001275,APT-001275,2026-04-04,CAR-006,completed,0,18.9,59.7,17
SHP-001276,APT-001276,2026-04-04,CAR-001,completed,1.7,20.8,42.8,23
SHP-001277,APT-001277,2026-04-04,CAR-003,completed,0,14.2,24.1,9
SHP-001278,APT-001278,2026-04-04,CAR-029,completed,22.7,7.8,69.1,28
SHP-001279,APT-001279,2026-04-05,CAR-012,completed,0,14.5,61.4,20
SHP-001280,APT-001280,2026-04-05,CAR-005,completed,6.2,13.0,31.3,9
SHP-001281,APT-001281,2026-04-05,CAR-015,completed,17.0,20.7,35.0,5
SHP-001282,APT-001282,2026-04-05,CAR-010,completed,1.3,11.4,60.7,15
SHP-001283,APT-001283,2026-04-05,CAR-005,completed,6.5,16.5,27.1,4
SHP-001284,APT-001284,2026-04-05,CAR-020,completed,12.5,5.6,36.9,2
SHP-001285,APT-001285,2026-04-05,CAR-011,completed,24.9,26.5,31.8,3
SHP-001286,APT-001286,2026-04-05,CAR-006,completed,4.1,5.3,59.4,22
SHP-001287,APT-001287,2026-04-05,CAR-001,completed,3.7,18.4,32.3,2
SHP-001288,APT-001288,2026-04-06,CAR-023,completed,68.9,27.4,74.9,38
SHP-001289,APT-001289,2026-04-06,CAR-028,completed,41.6,17.2,58.2,28
SHP-001290,APT-001290,2026-04-06,CAR-006,completed,0,11.8,37.4,10
SHP-001291,APT-001291,2026-04-06,CAR-015,completed,9.7,19.5,85.9,48
SHP-001292,APT-001292,2026-04-06,CAR-011,completed,0,15.7,76.9,45
SHP-001293,APT-001293,2026-04-06,CAR-007,completed,1.6,21.7,59.6,42
SHP-001294,APT-001294,2026-04-06,CAR-020,completed,0,13.8,64.5,22
SHP-001295,APT-001295,2026-04-06,CAR-012,completed,8.9,20.8,99.9,41
SHP-001296,APT-001296,2026-04-06,CAR-003,completed,2.0,4.6,91.6,29
SHP-001297,APT-001297,2026-04-06,CAR-002,completed,0,13.7,76.4,29
SHP-001298,APT-001298,2026-04-06,CAR-026,completed,17.1,17.5,31.2,14
SHP-001299,APT-001299,2026-04-06,CAR-020,completed,0.6,8.5,44.8,19
SHP-001300,APT-001300,2026-04-06,CAR-029,completed,27.9,8.8,60.0,24
SHP-001301,APT-001301,2026-04-06,CAR-021,completed,7.1,4.5,80.8,34
SHP-001302,APT-001302,2026-04-06,CAR-030,completed,12.9,9.7,49.6,11
SHP-001303,APT-001303,2026-04-06,CAR-016,completed,0,3.8,29.9,8
SHP-001304,APT-001304,2026-04-06,CAR-016,completed,0,20.4,79.1,20
SHP-001305,APT-001305,2026-04-06,CAR-013,completed,2.5,20.0,38.8,4
SHP-001306,APT-001306,2026-04-06,CAR-024,completed,27.6,13.6,50.9,15
SHP-001307,APT-001307,2026-04-06,CAR-014,completed,6.3,4.9,97.7,42
SHP-001308,APT-001308,2026-04-06,CAR-027,completed,21.0,10.2,30.5,2
SHP-001309,APT-001309,2026-04-06,CAR-030,completed,0.3,18.9,39.8,17
SHP-001310,APT-001310,2026-04-06,CAR-016,completed,19.4,20.3,22.4,1
SHP-001311,APT-001311,2026-04-06,CAR-006,completed,4.4,3.5,83.5,34
SHP-001312,APT-001312,2026-04-06,CAR-017,completed,0,3.6,24.7,7
SHP-001313,APT-001313,2026-04-06,CAR-012,completed,0,9.6,94.8,28
SHP-001314,APT-001314,2026-04-06,CAR-015,completed,5.0,19.8,93.6,37
SHP-001315,APT-001315,2026-04-06,CAR-023,completed,85.0,30.5,42.5,23
